.,English
EventTravelEventMountains8.text,<b>Mountains - Mysterious Cave:</b>\n\n<i>A mysterious cave mouth looms ahead.</i>\n\nChecking out the cave would take some time. Do you want to do this?
EventTravelEventMountains8.button1,No
EventTravelEventMountains8.button2,Yes
EventTravelEventMountains8A.text,<b>Mountains - Mysterious Cave:</b>\n\n<i>You have no time to check out the cave.</i>\n\nNo effect.
EventTravelEventMountains8A.button1,{qst:ContinueButton}
EventTravelEventMountains8B.text,<b>Mountains - Mysterious Cave:</b>\n\n<i>It takes a while, but you find a treasure in the cave!</i>\n\nA hero draws a search card but the Overlord's reinforcements will arrive sooner.
EventTravelEventMountains8B.button1,{qst:ContinueButton}
EventTravelEventMountains9.text,<b>Mountains - Landslide!:</b>\n\n<i>Landslide!</i>\n\nEach hero tests {might}. Each hero that fails suffers {var:EventTravelEventMountains9Fatigue} {fatigue}.
EventTravelEventMountains9.button1,{qst:ContinueButton}
EventTravelEventMountains10.text,<b>Mountains - Arrows fly:</b>\n\n<i>Arrows fly from behind the boulders ahead!</i>\n\nEach hero tests {awareness} and suffers {var:EventTravelEventMountains10Heart1} {heart} if he fails. If all heroes fail, each hero suffers {var:EventTravelEventMountains10Heart2} additional {heart}.
EventTravelEventMountains10.button1,{qst:ContinueButton}
EventTravelEventMountains12.text,"<b>Mountains - Mysterious Herald:</b>\n\n<i>As you make your way towards your destination, you are approached by a mysterious herald. ""Tread carefully, heroes,"" the cloaked strangers says. ""There are minions of evil everywhere! A terrible plot is afoot, just nearby, and it must be stopped! Come!""</i>\n\nYour morale increases by {var:EventTravelEventMountains12Morale}."
EventTravelEventMountains12.button1,{qst:ContinueButton}
EventTravelEventMountains13.text,<b>Mountains - Mysterious Jester:</b>\n\n<i>A mysterious jester appears and presents an irresistible offer...</i>\n\nOne hero tests each of his attributes ({will}, {knowledge}, {awareness}, and {might}). Have all tests been successful?
EventTravelEventMountains13.button1,No
EventTravelEventMountains13.button2,Yes
EventTravelEventMountains13A.text,<b>Mountains - Mysterious Jester:</b>\n\n<i>The jester laughs manically as he witnesses your failure.</i>\n\nNo effect.
EventTravelEventMountains13A.button1,{qst:ContinueButton}
EventTravelEventMountains13B.text,<b>Mountains - Mysterious Jester:</b>\n\n<i>The jester is impressed by your expertise and keeps his promise.</i>\n\nYou receive the item {c:QItemTravelRewardM13}.
EventTravelEventMountains13B.button1,{qst:ContinueButton}
EventTravelEventMountains16.text,<b>Mountains - Wonder at the Riches:</b>\n\n<i>As you hike up the mountain path, you wonder at the riches that await.</i>\n\nThe players draw the top {var:EventTravelEventMountains16TopCards} cards of the search deck and return any <i>potion</i> cards they found to the bottom of the deck. The other cards are returned to the top of the search deck.
EventTravelEventMountains16.button1,{qst:ContinueButton}
EventTravelEventMountains17.text,<b>Mountains - Mountain Path:</b>\n\n<i>You find the mountain path to be painfully exhausting.</i>\n\nThe hero with the lowest {might} tests {might}. If he fails, place a hero token on his Hero sheet. He has -{var:EventTravelEventMountains17Speed} speed until he performs a rest action.
EventTravelEventMountains17.button1,{qst:ContinueButton}
EventTravelEventMountains18.text,<b>Mountains - Chest Sealed with a Rune:</b>\n\n<i>You find a chest sealed with a rune.</i>\n\nEach hero tests {knowledge}. If at least {var:EventTravelEventMountains18Heroes} heroes pass, the heroes may search the Search deck for one Health Potion, take it, and then shuffle the Search Deck.
EventTravelEventMountains18.button1,{qst:ContinueButton}
EventTravelEventMountains19.text,<b>Mountains - Rocky Ground:</b>\n\n<i>As you hike your way up the mountain trail, the rocky ground gives way beneath your feet.</i>\n\nEach hero tests {might}. Each hero who fails is Stunned. If all heroes fail, each hero suffers {var:EventTravelEventMountains19Heart} {heart}.
EventTravelEventMountains19.button1,{qst:ContinueButton}
EventTravelEventMountains20.text,<b>Mountains - Catching a Spy:</b>\n\n<i>Catching a spy does not prove easy.</i>\n\nEach hero suffers {var:EventTravelEventMountains20Fatigue} {fatigue}, but your morale increases by {var:EventTravelEventMountains20Morale}.
EventTravelEventMountains20.button1,{qst:ContinueButton}
EventTravelEventMountains21.text,<b>Mountains - Evil Minions:</b>\n\n<i>Evil minions gain strength.</i>\n\nPlace a {fatigue} token besides the map. Discard this token during the first activation of a master monster. That monster gains {var:EventTravelEventMountains21MovementPoints} additional movement points.
EventTravelEventMountains21.button1,{qst:ContinueButton}
EventTravelEventMountains23.text,<b>Mountains - Captured Spy:</b>\n\n<i>A captured spy divulges many secrets.</i>\n\nYou will be able to avoid some of the Overlord's reinforcements.
EventTravelEventMountains23.button1,{qst:ContinueButton}
EventTravelEventMountains24.text,<b>Mountains - Lone Knight:</b>\n\n<i>A lone knight in shining silver armor blocks your path, bellowing a challenge to your strongest warrior.</i>\n\nDo you accept the challenge?
EventTravelEventMountains24.button1,No
EventTravelEventMountains24.button2,Yes
EventTravelEventMountains24A.text,<b>Mountains - Lone Knight:</b>\n\n<i>The knight seems disappointed but lets you pass unharmed.</i>\n\nNo effect.
EventTravelEventMountains24A.button1,{qst:ContinueButton}
EventTravelEventMountains24B.text,<b>Mountains - Lone Knight:</b>\n\n<i>The knight seems pleased and prepares for the duel.</i>\n\nThe knight wields the weapon {c:QItemTravelReward24ActI}. One hero performs an attack with a Melee weapon against a gray defense die. This hero is also targeted by an attack from the weapon {c:QItemTravelReward24ActI}, using his normal defense pool. Did the hero deal more {heart} than the knight?
EventTravelEventMountains24B.button1,No
EventTravelEventMountains24B.button2,Yes
EventTravelEventMountains24C.text,<b>Mountains - Lone Knight:</b>\n\n<i>The knight seems pleased and prepares for the duel.</i>\n\nThe knight wields the weapon {c:QItemTravelReward24ActII}. One hero performs an attack with a Melee weapon against a gray defense die. This hero is also targeted by an attack from the weapon {c:QItemTravelReward24ActII}, using his normal defense pool. Did the hero deal more {heart} than the knight?
EventTravelEventMountains24C.button1,No
EventTravelEventMountains24C.button2,Yes
EventTravelEventMountains24D.text,<b>Mountains - Lone Knight:</b>\n\n<i>After a short fight you surrender to the knight.</i>\n\nThe hero who fought against the knight suffers the {heart} dealt by the attack.
EventTravelEventMountains24D.button1,{qst:ContinueButton}
EventTravelEventMountains24E.text,<b>Mountains - Lone Knight:</b>\n\n<i>After a short fight you surrender to the knight.</i>\n\nThe hero who fought against the knight suffers the {heart} dealt by the attack.
EventTravelEventMountains24E.button1,{qst:ContinueButton}
EventTravelEventMountains24F.text,<b>Mountains - Lone Knight:</b>\n\n<i>You fight for several minutes, until the knight surrenders. He admires your strength and offers you his weapon as a token of his respect.</i>\n\nThe hero who fought against the knight suffers the {heart} dealt by the attack. You receive the knight's weapon.
EventTravelEventMountains24F.button1,{qst:ContinueButton}
EventTravelEventMountains26MoB.text,<b>Mountains - Unnatural Figures:</b>\n\n<i>Unnatural figures haunt the edge of your campsites.</i>\n\nThe heroes choose a hero to test {awareness}. If he passes, he is Terrified. If he fails, each other hero is Terrified.
EventTravelEventMountains26MoB.button1,{qst:ContinueButton}
EventTravelEventMountains27MoB.text,<b>Mountains - The Reek of Burning Flesh:</b>\n\n<i>The reek of burning flesh draws you to an abandoned funeral pyre.</i>\n\nThe heroes may choose one hero to test {awareness}. If he passes, that hero draws one search card and is Terrified.
EventTravelEventMountains27MoB.button1,{qst:ContinueButton}
EventTravelEventMountains28MoB.text,<b>Mountains - Ancient Graveyard:</b>\n\n<i>You stumble across an ancient graveyard. The statue of a hooded figure towers over the crumbling tombstones. In the statue's hands, a black crystal emanates a foreboding glow.</i>\n\nDo the heroes want to harvest the power of the crystal?
EventTravelEventMountains28MoB.button1,No
EventTravelEventMountains28MoB.button2,Yes
EventTravelEventMountains28MoBA.text,<b>Mountains - Ancient Graveyard:</b>\n\n<i>You do not risk to touch the dark crystal.</i>\n\nNo effect.
EventTravelEventMountains28MoBA.button1,{qst:ContinueButton}
EventTravelEventMountains28MoBB.text,<b>Mountains - Ancient Graveyard:</b>\n\n<i>You touch the dark crystal...</i>\n\nEach hero tests {knowledge}. Each hero who fails is Terrified or Diseased. If all heroes pass, place a hero token from the hero with the highest {knowledge} besides the map. During his turn, that hero may discard this token. If he does, each hero may discard one condition.
EventTravelEventMountains28MoBB.button1,{qst:ContinueButton}
EventTravelEventMountains29MoB.text,"<b>Mountains - The Remains of a Wagon:</b>\n\n<i>You find the remains of a wagon. A chest with a bizarre lock sits unopened among the wreckage. A voice whispers in your mind, ""By ogre and wraith, unleash that which waits.""</i>\n\nDo the heroes want to open the chest?"
EventTravelEventMountains29MoB.button1,No
EventTravelEventMountains29MoB.button2,Yes
EventTravelEventMountains29MoBA.text,<b>Mountains - The Remains of a Wagon:</b>\n\n<i>You leave the chest unopened.</i>\n\nNo effect.
EventTravelEventMountains29MoBA.button1,{qst:ContinueButton}
EventTravelEventMountains29MoBB.text,<b>Mountains - The Remains of a Wagon:</b>\n\n<i>You try to open the chest.</i>\n\nThe heroes choose {var:EventTravelEventMountains29MoBBHeroes} heroes to test both {might} and {will} to open the chest. Did both heroes pass both tests?
EventTravelEventMountains29MoBB.button1,No
EventTravelEventMountains29MoBB.button2,Yes
EventTravelEventMountains29MoBC.text,<b>Mountains - The Remains of a Wagon:</b>\n\n<i>You fail to open the chest, but something has been set free...</i>\n\nEach hero who fails his {might} test is Stunned. Each hero who fails his {will} test is Terrified.
EventTravelEventMountains29MoBC.button1,{qst:ContinueButton}
EventTravelEventMountains29MoBD.text,<b>Mountains - The Remains of a Wagon:</b>\n\n<i>You manage to open the chest find an item.</i>\n\nYou found the item {c:QItemTravelReward29}.
EventTravelEventMountains29MoBD.button1,{qst:ContinueButton}
EventTravelEventMountains31.text,<b>Mountains - Coffin Inlaid into a Cliff:</b>\n\n<i>You happen upon an enormous coffin inlaid into the face of a cliff.</i>\n\nThe heroes choose a number of heroes to test {might}. Each hero who fails suffers {var:EventTravelEventMountains31Heart} {heart}. Did {var:EventTravelEventMountains31Heroes} or more heroes pass?
EventTravelEventMountains31.button1,No
EventTravelEventMountains31.button2,Yes
EventTravelEventMountains31A.text,<b>Mountains - Coffin Inlaid into a Cliff:</b>\n\n<i>You do not manage to open the coffin.</i>\n\nNo effect.
EventTravelEventMountains31A.button1,{qst:ContinueButton}
EventTravelEventMountains31B.text,<b>Mountains - Coffin Inlaid into a Cliff:</b>\n\n<i>Inside the coffin you find some gold coins.</i>\n\nYou receive {var:EventTravelEventMountains31BGold} gold.
EventTravelEventMountains31B.button1,{qst:ContinueButton}
EventTravelEventThreat.text,<i>The overlord's forces have been following your tracks and are close on your heels.</i>\n\nYou need to do a special travel event to deal with them.
EventTravelEventThreat.button1,{qst:ContinueButton}
EventTravelEventThread1.text,<i>A magic rope has tied one of you up. You try to cast it off.</i>\n\nThe hero with the lowest {knowledge} performs a {knowledge} test. If he fails he is paralyzed.
EventTravelEventThread2.text,<i>A poisonous green cloud is forming around you.</i> \n\nEach hero tests {will}. Each hero who fails is poisoned.
EventTravelEventThread3.text,<i>A group of goblin archers spotted you. A hail of arrows is coming down on you.</i> \n\nEach hero tests {awareness}. Each hero who fails suffers {var:EventTravelEventThread3Heart} {heart}.
EventTravelEventThread4.text,<i>You get into a fight and some of you gets injured.</i>\n\nChoose two heroes who each suffer {var:TravelEventThread4Heart} {heart}.
EventTravelEventThread5.text,<i>A shadow dragon races down on you from the sky. A huge roll of fire comes out of its mouth.</i>\n\nDo an attack of a master shadow dragon against every hero. He has: {surge} +{var:TravelEventThread5Heart} {heart}\n\nThe normal rules of defense apply.
EventTravelEventThread1.button1,{qst:ContinueButton}
EventTravelEventThread2.button1,{qst:ContinueButton}
EventTravelEventThread3.button1,{qst:ContinueButton}
EventTravelEventThread4.button1,{qst:ContinueButton}
EventTravelEventThread5.button1,{qst:ContinueButton}
EventKnightReward.button1,{qst:ContinueButton}
EventKnightRewardAct2.text,The heroes gain the item:\n\n{c:QItemTravelReward24ActII}
EventKnightRewardAct2.button1,{qst:ContinueButton}
EventKnightRewardAct1.text,The heroes gain the item:\n\n{c:QItemTravelReward24ActI}
EventKnightRewardAct1.button1,{qst:ContinueButton}
